---
Did not reset but had a slope
---
Time,BI,BV,AI,AV
0.043296340852975845,1.2388497907522833e-06,0,-1.3910225789004471e-06,0.0
0.08781558275222778,0.00016477296594530344,0,-0.00016492819122504443,-0.02500000037252903
0.1312863528728485,0.00032684492180123925,0,-0.0003269847948104143,-0.05000000074505806
0.17475616931915283,0.0004890692071057856,0,-0.0004892073338851333,-0.07500000298023224
0.21823646128177643,0.0006509731174446642,0,-0.0006511097308248281,-0.10000000149011612
0.24280893802642822,0.0008152667433023453,0,-0.000815394741948694,-0.125
0.26764732599258423,0.0009774393402040005,0,-0.0009775666985660791,-0.15000000596046448
0.2924981117248535,0.0011391369625926018,0,-0.0011392551241442561,-0.17499999701976776
0.31734222173690796,0.0013010308612138033,0,-0.001301141339354217,-0.20000000298023224
0.3421730101108551,0.0014645609771832824,0,-0.0014646805357187986,-0.22499999403953552
0.3670390248298645,0.0016260625561699271,0,-0.0016261718701571226,-0.25
0.391892671585083,0.0017876439960673451,0,-0.0017877562204375863,-0.2750000059604645
0.4167730212211609,0.0019485417287796736,0,-0.0019486428936943412,-0.30000001192092896
0.441630482673645,0.0021101145539432764,0,-0.0021102195605635643,-0.32499998807907104
0.46650034189224243,0.0022735861130058765,0,-0.0022736808750778437,-0.3499999940395355
0.4913330078125,0.002434773836284876,0,-0.0024348688311874866,-0.375
0.5161828398704529,0.002595703350380063,0,-0.0025958034675568342,-0.4000000059604645
0.5410193204879761,0.0027556954883038998,0,-0.002755790948867798,-0.42500001192092896
0.565873920917511,0.0029166312888264656,0,-0.0029167230241000652,-0.44999998807907104
0.590717077255249,0.0030797356739640236,0,-0.003079828340560198,-0.4749999940395355
0.6155773997306824,0.0032405133824795485,0,-0.00324060907587409,-0.5
0.6404339075088501,0.0034009404480457306,0,-0.003401031717658043,-0.5249999761581421
0.6652637124061584,0.003561105579137802,0,-0.0035611926577985287,-0.550000011920929
0.6901164054870605,0.003720321925356984,0,-0.0037204157561063766,-0.574999988079071
0.7149643898010254,0.003880914766341448,0,-0.003881011391058564,-0.6000000238418579
0.7398427724838257,0.0040389299392700195,0,-0.0040390221402049065,-0.625
0.7646650075912476,0.004198077134788036,0,-0.00419817166402936,-0.6499999761581421
0.7895186543464661,0.004354646895080805,0,-0.004354751203209162,-0.675000011920929
0.8143808841705322,0.00450873514637351,0,-0.004508832935243845,-0.699999988079071
0.8392125964164734,0.0046677920036017895,0,-0.004667885601520538,-0.7250000238418579
0.8640729188919067,0.004821157082915306,0,-0.004821252543479204,-0.75
0.8889227509498596,0.004975857678800821,0,-0.004975962918251753,-0.7749999761581421
0.9137735366821289,0.005125047173351049,0,-0.005125156603753567,-0.800000011920929
0.9386166930198669,0.005275776144117117,0,-0.005275884177535772,-0.824999988079071
0.9634760618209839,0.005420873407274485,0,-0.005420988891273737,-0.8500000238418579
0.9883297085762024,0.00555695965886116,0,-0.005557074677199125,-0.875
1.013207197189331,0.005704294890165329,0,-0.005704411771148443,-0.8999999761581421
1.0380512475967407,0.005851586349308491,0,-0.0058517009019851685,-0.925000011920929
1.0629154443740845,0.005997379310429096,0,-0.005997473374009132,-0.949999988079071
1.0877594947814941,0.005999920889735222,0,-0.006000033114105463,-0.9750000238418579
1.1127866506576538,0.005999906454235315,0,-0.00600002845749259,-1.0
1.1378090381622314,0.005999940913170576,0,-0.006000033114105463,-1.024999976158142
1.162833333015442,0.0059999097138643265,0,-0.006000030320137739,-1.0499999523162842
1.1878546476364136,0.005999889690428972,0,-0.0060000293888151646,-1.0750000476837158
1.2128455638885498,0.005999922286719084,0,-0.0060000293888151646,-1.100000023841858
1.2378603219985962,0.005999907851219177,0,-0.00600002845749259,-1.125
1.2628483772277832,0.005999910179525614,0,-0.006000027526170015,-1.149999976158142
1.2878440618515015,0.005999910179525614,0,-0.006000052206218243,-1.1749999523162842
1.3128292560577393,0.005999905988574028,0,-0.006000027526170015,-1.2000000476837158
1.3378257751464844,0.0059999278746545315,0,-0.006000034511089325,-1.225000023841858
1.3628348112106323,0.005999911110848188,0,-0.006000025663524866,-1.25
1.387815237045288,0.00599991949275136,0,-0.006000027060508728,-1.274999976158142
1.4127975702285767,0.00599993159994483,0,-0.00600004056468606,-1.2999999523162842
1.4378132820129395,0.005999867804348469,0,-0.006000015418976545,-1.3250000476837158
1.4628366231918335,0.0059997281059622765,0,-0.005999876651912928,-1.350000023841858
1.4878579378128052,0.0059991395100951195,0,-0.005999184213578701,-1.375
1.5128488540649414,0.0059999083168804646,0,-0.006000023800879717,-1.399999976158142
1.5378378629684448,0.005999905988574028,0,-0.006000027991831303,-1.4249999523162842
1.5628392696380615,0.005999906454235315,0,-0.006000027991831303,-1.4500000476837158
1.5878301858901978,0.005999905522912741,0,-0.006000028923153877,-1.475000023841858
1.6128325462341309,0.005999905057251453,0,-0.006000025663524866,-1.5
1.6378328800201416,0.005999905057251453,0,-0.006000025663524866,-1.524999976158142
1.6628361940383911,0.0059999036602675915,0,-0.006000023800879717,-1.5499999523162842
1.6878337860107422,0.005999901331961155,0,-0.006000025663524866,-1.5750000476837158
1.712814211845398,0.005999899003654718,0,-0.006000028923153877,-1.600000023841858
1.737802267074585,0.005999903194606304,0,-0.006000029854476452,-1.625
1.7628151178359985,0.005999899469316006,0,-0.0060000247322022915,-1.649999976158142
1.787818431854248,0.0059999036602675915,0,-0.006000026129186153,-1.6749999523162842
1.812812089920044,0.0059999022632837296,0,-0.0060000293888151646,-1.7000000476837158
1.8378058671951294,0.005999900866299868,0,-0.006000025663524866,-1.725000023841858
