---
Set at 3.45V, (ignore)
---
Time,BI,BV,AI,AV
0.04316670820116997,-5.033120586972473e-10,0,-5.969678085193664e-10,0.0
0.08763352781534195,-4.781428586397851e-10,0,-1.1990879400514132e-09,0.05000000074505806
0.13211464881896973,-5.687512683039131e-10,0,-1.2294476547936029e-09,0.10000000149011612
0.1765948086977005,-5.083462539801076e-10,0,-1.3964216449835476e-09,0.15000000596046448
0.2210959494113922,-4.781428586397851e-10,0,-1.3711227708768092e-09,0.20000000298023224
0.26558277010917664,-5.486162635293113e-10,0,-1.512796998781596e-09,0.25
0.3100810647010803,-4.982787515928067e-10,0,-1.4318404240043492e-09,0.30000001192092896
0.3545783758163452,-5.284812587547094e-10,0,-1.6089343191083572e-09,0.3499999940395355
0.3990756869316101,-4.932445563099463e-10,0,-1.3357039918560076e-09,0.4000000059604645
0.4435615837574005,-5.687512683039131e-10,0,-1.5836354450016188e-09,0.44999998807907104
0.48807796835899353,-6.090221660315365e-10,0,-1.4014815974405792e-09,0.5
0.5325772166252136,-5.838529659740743e-10,0,-1.5735155400875556e-09,0.550000011920929
0.5770707130432129,-6.190896684188374e-10,0,-1.3357039918560076e-09,0.6000000238418579
0.621566116809845,-5.737863517651931e-10,0,-1.5836354450016188e-09,0.6499999761581421
0.666047215461731,-6.593596779680411e-10,0,-1.391361692526516e-09,0.699999988079071
0.7105388641357422,-6.341904779105789e-10,0,-1.5178569512386275e-09,0.75
0.7550504803657532,-6.543263708636005e-10,0,-1.5279768561526907e-09,0.800000011920929
0.7995420694351196,-5.939204683613752e-10,0,-1.4621992505681192e-09,0.8500000238418579
0.8440508246421814,-5.435829564248706e-10,0,-1.5583365708948804e-09,0.8999999761581421
0.8885471820831299,-6.392255613718589e-10,0,-1.4014815974405792e-09,0.949999988079071
0.9330378174781799,-5.989546636442356e-10,0,-1.5836354450016188e-09,1.0
0.9775360822677612,-6.794946827426429e-10,0,-1.3559429135057144e-09,1.0499999523162842
1.0220305919647217,-6.039879707486762e-10,0,-1.5380976492451737e-09,1.100000023841858
1.0665221214294434,-5.939204683613752e-10,0,-1.4369003764613808e-09,1.149999976158142
1.1110080480575562,-6.845297662039229e-10,0,-1.5583365708948804e-09,1.2000000476837158
1.1555092334747314,-6.039879707486762e-10,0,-1.305344277113818e-09,1.25
1.1999931335449219,-1.673333827056922e-07,0,1.6502202981882874e-07,1.2999999523162842
1.2444905042648315,-2.23493845652456e-09,0,2.4296475942264806e-10,1.350000023841858
1.2889659404754639,-1.3540235599407424e-09,0,-9.005578505139056e-10,1.399999976158142
1.3334765434265137,-7.046638828001051e-10,0,-1.3559429135057144e-09,1.4500000476837158
1.3779767751693726,-1.3042497748472215e-08,0,1.0838303587945575e-08,1.5
1.422474980354309,-7.197655804702663e-10,0,-1.3255831987635247e-09,1.5499999523162842
1.4669685363769531,-7.096980780829654e-10,0,-1.3863017400694844e-09,1.600000023841858
1.511467695236206,-6.945963804128041e-10,0,-1.4419603289184124e-09,1.649999976158142
1.5559526681900024,-9.160832092902638e-10,0,-1.1990879400514132e-09,1.7000000476837158
1.600440502166748,-7.952731806426527e-10,0,-1.4065406617191911e-09,1.75
1.6449110507965088,-9.76489111792489e-10,0,-1.1687291134876432e-09,1.7999999523162842
1.6894131898880005,-8.556781949664582e-10,0,-1.274985450550048e-09,1.850000023841858
1.7338838577270508,-5.283465398520093e-08,0,5.0655565075885534e-08,1.899999976158142
1.7783887386322021,-7.852047900769321e-10,0,-1.2699254980930164e-09,1.9500000476837158
1.8228851556777954,-8.355423020134367e-10,0,-1.4014815974405792e-09,2.0
1.867376685142517,-9.76489111792489e-10,0,-1.2092078449654764e-09,2.049999952316284
1.9118778705596924,-1.10233422390138e-09,0,-1.09789155544604e-09,2.0999999046325684
1.9563676118850708,-2.038619939526143e-09,0,1.5272227926743653e-11,2.1500000953674316
2.000864028930664,-3.5336578108058347e-09,0,1.5433414546350832e-09,2.200000047683716
2.0453641414642334,-1.0167600095201124e-09,0,-1.1080105721816835e-09,2.25
2.0898327827453613,-1.3238210527788397e-09,0,-6.57686349825326e-10,2.299999952316284
2.134347438812256,-1.9329098321918536e-09,0,-2.5795898750402557e-10,2.3499999046325684
2.178863763809204,-1.3036860480042378e-09,0,-6.526263973682944e-10,2.4000000953674316
2.2233543395996094,-1.590612974666783e-09,0,-5.868479036053031e-10,2.450000047683716
2.267864942550659,-1.6963213056442328e-09,0,-2.9337776652482717e-10,2.5
2.3123586177825928,-2.9094673337226595e-09,0,7.287086489782268e-10,2.549999952316284
2.356868267059326,-8.743636037422675e-09,0,6.5930554349336035e-09,2.5999999046325684
2.4013559818267822,-7.963396164711867e-09,0,5.874559061425089e-09,2.6500000953674316
2.4458580017089844,-9.453462013198077e-08,0,9.242093312877842e-08,2.700000047683716
2.490353584289551,-2.498769546832591e-08,0,2.2941861743674963e-08,2.75
2.5348479747772217,-3.371629730963832e-08,0,3.159954786724484e-08,2.799999952316284
2.5793423652648926,-4.2359324936569465e-08,0,4.035337397567673e-08,2.8499999046325684
2.6238245964050293,-5.33783044431857e-08,0,5.1131205935917023e-08,2.9000000953674316
2.6683294773101807,-4.84244555565283e-09,0,2.919616104435363e-09,2.950000047683716
2.712799072265625,-2.0712552384338778e-07,0,2.0500122843714053e-07,3.0
2.7572574615478516,-3.377610191535041e-09,0,1.3510677021599804e-09,3.049999952316284
2.801757574081421,-1.8976740179255103e-09,0,-2.0736035111212914e-10,3.0999999046325684
2.846250057220459,-1.5956462817712236e-09,0,-3.844551343945568e-10,3.1500000953674316
2.8907551765441895,-2.0235182418559816e-09,0,-3.085567357175023e-10,3.200000047683716
2.9352524280548096,-2.129228349190271e-09,0,2.0754598040184646e-10,3.25
2.979739189147949,-2.7483855191690054e-09,0,6.83169965043362e-10,3.299999952316284
3.024238348007202,-2.637641216551856e-09,0,7.236486965211952e-10,3.3499999046325684
3.0687501430511475,-3.0302782505486903e-09,0,9.007434798036229e-10,3.4000000953674316
3.1123428344726562,-3.497360012261197e-05,0,3.4999175113625824e-05,3.450000047683716
3.1370277404785156,-3.497410943964496e-05,0,3.499861486488953e-05,3.5
3.161990165710449,-3.4974582376889884e-05,0,3.4998087357962504e-05,3.549999952316284
3.186974287033081,-3.497497164062224e-05,0,3.499763988656923e-05,3.5999999046325684
3.211934804916382,-3.4975295420736074e-05,0,3.4997221519006416e-05,3.6500000953674316
3.236910343170166,-3.497542638797313e-05,0,3.499352897051722e-05,3.700000047683716
3.2618813514709473,-3.4971704735653475e-05,0,3.4949276596307755e-05,3.75
3.286830186843872,-3.497170837363228e-05,0,3.495501005090773e-05,3.799999952316284
3.311793565750122,-3.497174839139916e-05,0,3.495884811854921e-05,3.8499999046325684
3.336750030517578,-3.497175202937797e-05,0,3.4961409255629405e-05,3.9000000953674316
3.3617238998413086,-3.497173383948393e-05,0,3.496329009067267e-05,3.950000047683716
3.386676549911499,-3.497176294331439e-05,0,3.496471617836505e-05,4.0
3.4116475582122803,-3.4971741115441546e-05,0,3.4965687518706545e-05,4.050000190734863
3.4365925788879395,-3.497173747746274e-05,0,3.4966324164997786e-05,4.099999904632568
3.461540699005127,-3.497174839139916e-05,0,3.496659701340832e-05,4.150000095367432
3.48649525642395,-3.497172292554751e-05,0,3.4966975363204256e-05,4.199999809265137
3.5114500522613525,-3.4971704735653475e-05,0,3.496717909001745e-05,4.25
3.536418914794922,-3.497172656352632e-05,0,3.496735371300019e-05,4.300000190734863
3.561366081237793,-3.497174839139916e-05,0,3.496755380183458e-05,4.349999904632568
3.586332082748413,-3.4971766581293195e-05,0,3.4967564715771005e-05,4.400000095367432
3.6112897396087646,-3.4971741115441546e-05,0,3.496749559417367e-05,4.449999809265137
3.6362385749816895,-3.497171201161109e-05,0,3.496755380183458e-05,4.5
3.661193370819092,-3.497173383948393e-05,0,3.496771023492329e-05,4.550000190734863
3.6861565113067627,-3.497175202937797e-05,0,3.4967837564181536e-05,4.599999904632568
3.7111265659332275,-3.497177385725081e-05,0,3.4967913961736485e-05,4.650000095367432
3.736074447631836,-3.497172292554751e-05,0,3.4967837564181536e-05,4.699999809265137
3.7610416412353516,-3.497167199384421e-05,0,3.49676665791776e-05,4.75
3.7859981060028076,-3.497167199384421e-05,0,3.4967877581948414e-05,4.800000190734863
3.810948133468628,-3.4971679269801825e-05,0,3.496789940982126e-05,4.849999904632568
3.8359029293060303,-3.49717192875687e-05,0,3.4967826650245115e-05,4.900000095367432
3.860856533050537,-3.497172292554751e-05,0,3.4967750252690166e-05,4.949999809265137
3.8858275413513184,-3.497175202937797e-05,0,3.4967764804605395e-05,5.0
