---
GND probe, trying to reset but cant
---
Time,AI,AV
0.04276638105511665,-4.10074960655038e-07,0.0
0.08825784921646118,-2.75207930826582e-05,-0.02500000037252903
0.13269035518169403,-5.457386578200385e-05,-0.05000000074505806
0.1761096566915512,-8.16380706964992e-05,-0.07500000298023224
0.21954992413520813,-0.0001086613119696267,-0.10000000149011612
0.26300352811813354,-0.00013607290748041123,-0.125
0.30645617842674255,-0.00016314063395839185,-0.15000000596046448
0.34989169239997864,-0.0001901765208458528,-0.17499999701976776
0.3933414816856384,-0.00021722201199736446,-0.20000000298023224
0.43676555156707764,-0.00024463306181132793,-0.22499999403953552
0.48020675778388977,-0.0002717038441915065,-0.25
0.5236479640007019,-0.00029872049344703555,-0.2750000059604645
0.5671168565750122,-0.0003257872594986111,-0.30000001192092896
0.6105847358703613,-0.0003528438392095268,-0.32499998807907104
0.6540603041648865,-0.00038024026434868574,-0.3499999940395355
0.697529137134552,-0.0004072862502653152,-0.375
0.7409799098968506,-0.0004343109903857112,-0.4000000059604645
0.7844392657279968,-0.00046138634206727147,-0.42500001192092896
0.8278833031654358,-0.0004884040681645274,-0.44999998807907104
0.8713493347167969,-0.0005158222047612071,-0.4749999940395355
0.9148372411727905,-0.0005428778240457177,-0.5
0.9582965970039368,-0.0005699151661247015,-0.5249999761581421
1.0017473697662354,-0.0005969531484879553,-0.550000011920929
1.0451818704605103,-0.0006240325164981186,-0.574999988079071
1.088637351989746,-0.0006514273700304329,-0.6000000238418579
1.1321110725402832,-0.0006784045835956931,-0.625
1.1755951642990112,-0.0007054450688883662,-0.6499999761581421
1.2190659046173096,-0.0007325112237595022,-0.675000011920929
1.2624784708023071,-0.0007595314527861774,-0.699999988079071
1.3058940172195435,-0.0007869723485782743,-0.7250000238418579
1.3304102420806885,-0.0008140376303344965,-0.75
1.3552420139312744,-0.0008410526788793504,-0.7749999761581421
1.3800841569900513,-0.0008680663886480033,-0.800000011920929
1.4049197435379028,-0.0008950799820013344,-0.824999988079071
1.4297542572021484,-0.000922532519325614,-0.8500000238418579
1.4545812606811523,-0.0009495547856204212,-0.875
1.4794044494628906,-0.0009766032453626394,-0.8999999761581421
1.5042475461959839,-0.0010036361636593938,-0.925000011920929
1.529077410697937,-0.0010306366020813584,-0.949999988079071
1.5539147853851318,-0.0010579905938357115,-0.9750000238418579
1.5787522792816162,-0.001084999181330204,-1.0
1.603601098060608,-0.0011120537528768182,-1.024999976158142
1.628430962562561,-0.0011390703730285168,-1.0499999523162842
1.653246521949768,-0.0011660921154543757,-1.0750000476837158
1.678093433380127,-0.0011934840586036444,-1.100000023841858
1.7029471397399902,-0.0012204920640215278,-1.125
1.7278026342391968,-0.0012474935501813889,-1.149999976158142
1.7526391744613647,-0.001274511800147593,-1.1749999523162842
1.7774765491485596,-0.0013015375006943941,-1.2000000476837158
1.8022911548614502,-0.001328911748714745,-1.225000023841858
1.827124834060669,-0.0013558939099311829,-1.25
1.8519688844680786,-0.0013829026138409972,-1.274999976158142
1.8767930269241333,-0.0014099035179242492,-1.2999999523162842
1.901656150817871,-0.0014368827687576413,-1.3250000476837158
1.9264888763427734,-0.001464335829950869,-1.350000023841858
1.9513386487960815,-0.0014913363847881556,-1.375
1.9761685132980347,-0.0015183670911937952,-1.399999976158142
2.000983953475952,-0.0015454125823453069,-1.4249999523162842
2.025815725326538,-0.0015724016120657325,-1.4500000476837158
2.0506532192230225,-0.0015997807495296001,-1.475000023841858
2.0755012035369873,-0.0016267746686935425,-1.5
2.1003289222717285,-0.0016537867486476898,-1.524999976158142
2.1251673698425293,-0.001680790912359953,-1.5499999523162842
2.1499886512756348,-0.001707775634713471,-1.5750000476837158
2.174828052520752,-0.0017351548885926604,-1.600000023841858
2.1996703147888184,-0.0017621689476072788,-1.625
2.224492311477661,-0.0017891168827190995,-1.649999976158142
2.2493202686309814,-0.001816118834540248,-1.6749999523162842
2.2741730213165283,-0.0018431419739499688,-1.7000000476837158
2.2990000247955322,-0.0018704955000430346,-1.725000023841858
2.323822259902954,-0.0018974591512233019,-1.75
2.3486709594726562,-0.001924393349327147,-1.774999976158142
2.3735132217407227,-0.0019514383748173714,-1.7999999523162842
2.398366928100586,-0.001978412037715316,-1.8250000476837158
2.4232120513916016,-0.002005790127441287,-1.850000023841858
2.4480485916137695,-0.00203278218396008,-1.875
2.4728639125823975,-0.002059679478406906,-1.899999976158142
2.497688055038452,-0.002086603082716465,-1.9249999523162842
2.5225322246551514,-0.002113606780767441,-1.9500000476837158
2.5473554134368896,-0.002141031436622143,-1.975000023841858
2.572194814682007,-0.0021678442135453224,-2.0
2.5970234870910645,-0.0021947978530079126,-2.0250000953674316
2.621875286102295,-0.0022217759396880865,-2.049999952316284
2.646702289581299,-0.002248755656182766,-2.075000047683716
2.671522617340088,-0.0022761314176023006,-2.0999999046325684
2.6963582038879395,-0.0023030140437185764,-2.125
2.721196413040161,-0.0023300079628825188,-2.1500000953674316
2.7460453510284424,-0.002356928074732423,-2.174999952316284
2.770879030227661,-0.002384247025474906,-2.200000047683716
2.7957088947296143,-0.0024111818056553602,-2.2249999046325684
2.820535898208618,-0.002438177354633808,-2.25
2.8453683853149414,-0.0024650138802826405,-2.2750000953674316
2.870213508605957,-0.002492007799446583,-2.299999952316284
2.895038604736328,-0.0025193062610924244,-2.325000047683716
2.919865608215332,-0.0025461798068135977,-2.3499999046325684
2.9447133541107178,-0.002573055448010564,-2.375
2.969531774520874,-0.0026000826619565487,-2.4000000953674316
2.994361639022827,-0.0026269233785569668,-2.424999952316284
3.019185781478882,-0.0026542216073721647,-2.450000047683716
3.044027090072632,-0.0026812029536813498,-2.4749999046325684
3.0688891410827637,-0.002708025509491563,-2.5
3.0937256813049316,-0.002734917216002941,-2.5250000953674316
3.118574619293213,-0.0027617826126515865,-2.549999952316284
3.143383502960205,-0.002789071761071682,-2.575000047683716
3.168220043182373,-0.0028159217908978462,-2.5999999046325684
3.1930439472198486,-0.002842808375135064,-2.625
3.2178690433502197,-0.0028697107918560505,-2.6500000953674316
3.242717981338501,-0.0028966167010366917,-2.674999952316284
3.2675516605377197,-0.002923816442489624,-2.700000047683716
3.292400598526001,-0.002950709778815508,-2.7249999046325684
3.317230224609375,-0.002977594966068864,-2.75
3.342042922973633,-0.003004445694386959,-2.7750000953674316
3.3668622970581055,-0.003031302709132433,-2.799999952316284
3.391709327697754,-0.003058559028431773,-2.825000047683716
3.4165468215942383,-0.0030852665659040213,-2.8499999046325684
3.4413774013519287,-0.003112074453383684,-2.875
3.466229200363159,-0.003138931468129158,-2.9000000953674316
3.4910590648651123,-0.003165773581713438,-2.924999952316284
3.515911817550659,-0.003193000564351678,-2.950000047683716
3.540734052658081,-0.003219763282686472,-2.9749999046325684
3.565563678741455,-0.003246573731303215,-3.0
3.5903964042663574,-0.0032732761465013027,-3.0250000953674316
3.6152443885803223,-0.003300049575045705,-3.049999952316284
3.6400961875915527,-0.0033271973952651024,-3.075000047683716
3.664903163909912,-0.0033540658187121153,-3.0999999046325684
3.6897470951080322,-0.0033808546140789986,-3.125
3.714576005935669,-0.0034076024312525988,-3.1500000953674316
3.7394297122955322,-0.0034344561863690615,-3.174999952316284
3.764261484146118,-0.0034616338089108467,-3.200000047683716
3.789078712463379,-0.0034884638153016567,-3.2249999046325684
3.813905715942383,-0.003515178570523858,-3.25
3.838751792907715,-0.0035419827327132225,-3.2750000953674316
3.863576889038086,-0.0035687575582414865,-3.299999952316284
3.888387680053711,-0.0035960101522505283,-3.325000047683716
3.9132204055786133,-0.0036227486561983824,-3.3499999046325684
3.938066244125366,-0.0036494494415819645,-3.375
3.962928533554077,-0.0036761106457561255,-3.4000000953674316
3.9877774715423584,-0.003702911315485835,-3.424999952316284
4.012628078460693,-0.003730122232809663,-3.450000047683716
4.037450313568115,-0.003756644669920206,-3.4749999046325684
4.062283992767334,-0.0037833107635378838,-3.5
