---
Set, 3.05V
---
Time,BI,BV,AI,AV
0.04299037531018257,-2.4149837685172315e-10,0,-6.121343432141657e-10,0.0
0.08746863156557083,-2.3143087446442223e-10,0,-9.764420383362449e-10,0.05000000074505806
0.13194498419761658,-2.0122836730251947e-10,0,-1.2901510970664276e-09,0.10000000149011612
0.17644326388835907,-2.61633381626325e-10,0,-1.3609886551080308e-09,0.15000000596046448
0.2209606021642685,-2.767350792964862e-10,0,-1.2294334439388876e-09,0.20000000298023224
0.26543503999710083,-2.61633381626325e-10,0,-1.4166472439569588e-09,0.25
0.3099409341812134,-2.767350792964862e-10,0,-1.3306298285442608e-09,0.30000001192092896
0.35442492365837097,-2.61633381626325e-10,0,-1.2749721278737525e-09,0.3499999940395355
0.39893272519111633,-2.9183588878822775e-10,0,-1.4571250872563724e-09,0.4000000059604645
0.4434405267238617,-2.112958696898204e-10,0,-1.285091144609396e-09,0.44999998807907104
0.48794451355934143,-2.9687008407108806e-10,0,-1.3964074341288324e-09,0.5
0.5324656963348389,-2.16329176794261e-10,0,-1.259791382324238e-09,0.550000011920929
0.5769487023353577,-3.06937586458389e-10,0,-1.3559287026509992e-09,0.6000000238418579
0.6214507818222046,-2.9687008407108806e-10,0,-1.401467386585864e-09,0.6499999761581421
0.6659500002861023,-2.8680258168378714e-10,0,-1.280032080330784e-09,0.699999988079071
0.7104501724243164,-2.566000745218844e-10,0,-1.3002710019804908e-09,0.75
0.7549494504928589,-2.4149837685172315e-10,0,-1.462185039713404e-09,0.800000011920929
0.7994467616081238,-2.5156676741744377e-10,0,-1.2952110495234592e-09,0.8500000238418579
0.8439536094665527,-3.3210678651585113e-10,0,-1.431826213149634e-09,0.8999999761581421
0.8884699940681458,-2.4149837685172315e-10,0,-1.280032080330784e-09,0.949999988079071
0.9329692125320435,-3.270725912329908e-10,0,-1.3711076718436743e-09,1.0
0.9774722456932068,-2.112958696898204e-10,0,-1.4267662606926024e-09,1.0499999523162842
1.0219781398773193,-2.767350792964862e-10,0,-1.3002710019804908e-09,1.100000023841858
1.0664831399917603,-2.717008840136259e-10,0,-1.4368861656066656e-09,1.149999976158142
1.110998511314392,-3.4217340072473235e-10,0,-1.2395524606745312e-09,1.2000000476837158
1.1554977893829346,-3.06937586458389e-10,0,-1.310390906894554e-09,1.25
1.200002670288086,-3.0190427935394837e-10,0,-1.315449971173166e-09,1.2999999523162842
1.2444971799850464,-2.8680258168378714e-10,0,-1.254732318045626e-09,1.350000023841858
1.2890135049819946,-2.566000745218844e-10,0,-1.4065273390428956e-09,1.399999976158142
1.3335309028625488,-3.119708935628296e-10,0,-1.254732318045626e-09,1.4500000476837158
1.3780148029327393,-2.8176927457934653e-10,0,-1.3711076718436743e-09,1.5
1.422531247138977,-2.9183588878822775e-10,0,-1.2648513347812695e-09,1.5499999523162842
1.4670257568359375,-2.767350792964862e-10,0,-1.2142535865677928e-09,1.600000023841858
1.5115373134613037,-2.8680258168378714e-10,0,-1.4065273390428956e-09,1.649999976158142
1.5560404062271118,-3.220383959501305e-10,0,-1.2395524606745312e-09,1.7000000476837158
1.6005319356918335,-2.767350792964862e-10,0,-1.285091144609396e-09,1.75
1.6450436115264893,-3.3714009362029174e-10,0,-1.2446124131315628e-09,1.7999999523162842
1.689544677734375,-3.06937586458389e-10,0,-1.1838947600040228e-09,1.850000023841858
1.7340563535690308,-3.673426007821945e-10,0,-1.3255698760872292e-09,1.899999976158142
1.7785470485687256,-3.3714009362029174e-10,0,-1.1332961236121264e-09,1.9500000476837158
1.8230605125427246,-3.774109913479151e-10,0,-1.2142535865677928e-09,2.0
