---
GND probe, reset
---
Time,AI,AV
0.042905542999506,-4.3990525000481284e-07,0.0
0.08842560648918152,-3.22348641930148e-05,-0.02500000037252903
0.1328771710395813,-6.385133019648492e-05,-0.05000000074505806
0.17634317278862,-9.5483468612656e-05,-0.07500000298023224
0.219797745347023,-0.00012705696281045675,-0.10000000149011612
0.2632780373096466,-0.00015909817011561245,-0.125
0.3067554831504822,-0.00019072576833423227,-0.15000000596046448
0.3501985967159271,-0.00022229824389796704,-0.17499999701976776
0.3936522305011749,-0.0002539136621635407,-0.20000000298023224
0.43710869550704956,-0.00028589420253410935,-0.22499999403953552
0.48054322600364685,-0.00031749956542626023,-0.25
0.5240025520324707,-0.0003491099632810801,-0.2750000059604645
0.5674685835838318,-0.0003806950699072331,-0.30000001192092896
0.6109173893928528,-0.00041227517067454755,-0.32499998807907104
0.6543662548065186,-0.0004442738718353212,-0.3499999940395355
0.6978122591972351,-0.00047586706932634115,-0.375
0.7412667870521545,-0.0005074582877568901,-0.4000000059604645
0.7847261428833008,-0.0005390201113186777,-0.42500001192092896
0.8281883597373962,-0.0005704707582481205,-0.44999998807907104
0.871634304523468,-0.0006024063332006335,-0.4749999940395355
0.9150993824005127,-0.0006339550018310547,-0.5
0.958532989025116,-0.0006655037286691368,-0.5249999761581421
1.0019818544387817,-0.0006970656104385853,-0.550000011920929
1.0454535484313965,-0.0007286431500688195,-0.574999988079071
1.0889099836349487,-0.0007605513092130423,-0.6000000238418579
1.1323635578155518,-0.0007920019561424851,-0.625
1.1569045782089233,-0.0008233595290221274,-0.6499999761581421
1.1817487478256226,-0.0008549208869226277,-0.675000011920929
1.2065823078155518,-0.0008861474925652146,-0.699999988079071
1.231415033340454,-0.0009180749184451997,-0.7250000238418579
1.2562439441680908,-0.0009495483245700598,-0.75
1.2810860872268677,-0.0009809285402297974,-0.7749999761581421
1.3059378862380981,-0.0010123408865183592,-0.800000011920929
1.3307676315307617,-0.001043888507410884,-0.824999988079071
1.3556156158447266,-0.001075856969691813,-0.8500000238418579
1.3804529905319214,-0.0011072548804804683,-0.875
1.4053105115890503,-0.0011386964470148087,-0.8999999761581421
1.4301356077194214,-0.001170107163488865,-0.925000011920929
1.454960584640503,-0.001201557694002986,-0.949999988079071
1.4797847270965576,-0.0012333207996562123,-0.9750000238418579
1.5046087503433228,-0.0012648624833673239,-1.0
1.5294491052627563,-0.0012963783228769898,-1.024999976158142
1.554284691810608,-0.0013280039420351386,-1.0499999523162842
1.5791316032409668,-0.001359428744763136,-1.0750000476837158
1.603971004486084,-0.0013915750896558166,-1.100000023841858
1.6288179159164429,-0.001423077774234116,-1.125
1.6536391973495483,-0.0014550765044987202,-1.149999976158142
1.6784775257110596,-0.001486466033384204,-1.1749999523162842
1.7033064365386963,-0.001517389784567058,-1.2000000476837158
1.7281420230865479,-0.0015494455583393574,-1.225000023841858
1.7529898881912231,-0.00158088153693825,-1.25
1.777823567390442,-0.001612232532352209,-1.274999976158142
1.8026514053344727,-0.001644347095862031,-1.2999999523162842
1.8274898529052734,-0.0016756592085584998,-1.3250000476837158
1.8523510694503784,-0.0017072968184947968,-1.350000023841858
1.8771885633468628,-0.0017386816907674074,-1.375
1.9020336866378784,-0.0017706288490444422,-1.399999976158142
1.9268453121185303,-0.0018026984762400389,-1.4249999523162842
1.951683759689331,-0.0018338958034291863,-1.4500000476837158
1.9765182733535767,-0.0018644765950739384,-1.475000023841858
2.0013492107391357,-0.0018950615776702762,-1.5
2.0261788368225098,-0.0019260530825704336,-1.524999976158142
2.051002025604248,-0.001958806300535798,-1.5499999523162842
2.075850009918213,-0.001991602825000882,-1.5750000476837158
2.1006712913513184,-0.002022574655711651,-1.600000023841858
2.1255199909210205,-0.002053020056337118,-1.625
2.150344133377075,-0.002082990715280175,-1.649999976158142
2.1751673221588135,-0.002113764639943838,-1.6749999523162842
2.2000057697296143,-0.0021436153911054134,-1.7000000476837158
2.2248432636260986,-0.00217379629611969,-1.725000023841858
2.2496776580810547,-0.0022010738030076027,-1.75
2.274505615234375,-0.002228125464171171,-1.774999976158142
2.2993650436401367,-0.0022566691040992737,-1.7999999523162842
2.3242034912109375,-0.0022852260153740644,-1.8250000476837158
2.349053382873535,-0.0023066475987434387,-1.850000023841858
2.3738820552825928,-0.0022962181828916073,-1.875
2.3987109661102295,-0.0023357938043773174,-1.899999976158142
2.4235503673553467,-0.002374267438426614,-1.9249999523162842
2.4483964443206787,-0.0024221378844231367,-1.9500000476837158
2.473249912261963,-0.0024605977814644575,-1.975000023841858
2.498063564300537,-0.002492906292900443,-2.0
2.5229125022888184,-0.002524389885365963,-2.0250000953674316
2.547752857208252,-0.002555932616814971,-2.049999952316284
2.5725865364074707,-0.0025862136390060186,-2.075000047683716
2.597412347793579,-0.0026121714618057013,-2.0999999046325684
2.622244119644165,-0.002644608961418271,-2.125
2.647080659866333,-0.0026818967889994383,-2.1500000953674316
2.671917200088501,-0.0027328752912580967,-2.174999952316284
2.6967623233795166,-0.0027621258050203323,-2.200000047683716
2.740495204925537,-1.1932633015021565e-07,-2.2249999046325684
2.785013437271118,-1.2134893268012092e-07,-2.25
2.8295278549194336,-1.6331745200659498e-07,-2.2750000953674316
2.874018430709839,-1.1578680414459086e-07,-2.299999952316284
2.91852068901062,-1.198320092044014e-07,-2.325000047683716
2.963034152984619,-1.1730372762031038e-07,-2.3499999046325684
3.0075504779815674,-1.8455449435350602e-07,-2.375
3.0520527362823486,-1.102246756090608e-07,-2.4000000953674316
3.096555709838867,-1.102246756090608e-07,-2.424999952316284
3.1410605907440186,-1.0719082865762175e-07,-2.450000047683716
3.185575008392334,-1.1073035466324654e-07,-2.4749999046325684
3.2300896644592285,-1.1123603371743229e-07,-2.5
3.274606943130493,-1.1224727813896607e-07,-2.5250000953674316
3.319112777709961,-1.1325852256049984e-07,-2.549999952316284
3.363616704940796,-1.1426988066887134e-07,-2.575000047683716
3.4081199169158936,-1.1275295719315181e-07,-2.5999999046325684
3.452634334564209,-1.1932633015021565e-07,-2.625
3.4971401691436768,-1.1730372762031038e-07,-2.6500000953674316
3.5416440963745117,-1.1730372762031038e-07,-2.674999952316284
3.586148262023926,-1.1426988066887134e-07,-2.700000047683716
3.6306512355804443,-1.1629236951193889e-07,-2.7249999046325684
3.675161838531494,-1.1780940667449613e-07,-2.75
3.719682216644287,-1.1730372762031038e-07,-2.7750000953674316
3.7641870975494385,-1.233715352100262e-07,-2.799999952316284
3.80869197845459,-1.2438277963155997e-07,-2.825000047683716
3.8531949520111084,-1.2640538216146524e-07,-2.8499999046325684
3.8977115154266357,-1.2943922911290429e-07,-2.875
3.9422154426574707,-1.2640538216146524e-07,-2.9000000953674316
3.986720323562622,-1.2893355005871854e-07,-2.924999952316284
4.031229019165039,-1.2640538216146524e-07,-2.950000047683716
4.075736045837402,-1.3297875511852908e-07,-2.9749999046325684
4.120255947113037,-1.3752952554568765e-07,-3.0
4.164766788482666,-1.370238464915019e-07,-3.0250000953674316
4.2092814445495605,-1.430916540812177e-07,-3.049999952316284
4.253786087036133,-1.4612550103265676e-07,-3.075000047683716
4.298277854919434,-1.4865366892991005e-07,-3.0999999046325684
4.3427629470825195,-1.5421579746544012e-07,-3.125
4.38723611831665,-1.6281188663924695e-07,-3.1500000953674316
4.431711673736572,-1.6887946685528732e-07,-3.174999952316284
4.476187229156494,-1.724189928609121e-07,-3.200000047683716
4.520679473876953,-1.8404881529932027e-07,-3.2249999046325684
4.565176010131836,-1.916335463647556e-07,-3.25
4.609647750854492,-2.0174644532744423e-07,-3.2750000953674316
4.654151439666748,-2.1034242081441334e-07,-3.299999952316284
4.698644161224365,-2.2146667788547347e-07,-3.325000047683716
4.743140697479248,-2.3562466822113493e-07,-3.3499999046325684
4.787641525268555,-2.5180526108670165e-07,-3.375
4.832150459289551,-2.5989567120632273e-07,-3.4000000953674316
4.876646995544434,-2.7961579007751425e-07,-3.424999952316284
4.921119213104248,-2.9023436809438863e-07,-3.450000047683716
4.965595722198486,-3.043923584300501e-07,-3.4749999046325684
5.0100789070129395,-3.241125909880793e-07,-3.5
5.054574966430664,-3.4130454196201754e-07,-3.5250000953674316
5.099081039428711,-3.615303398873948e-07,-3.549999952316284
5.143580913543701,-3.7669968833142775e-07,-3.575000047683716
5.188098430633545,-4.100722321709327e-07,-3.5999999046325684
5.232577800750732,-4.292867856747762e-07,-3.625
5.2770586013793945,-4.5305210960577824e-07,-3.6500000953674316
5.321547508239746,-4.859189743910974e-07,-3.674999952316284
5.3660430908203125,-5.572149461841036e-07,-3.700000047683716
5.410518169403076,-5.066503376838227e-07,-3.7249999046325684
5.4550089836120605,-5.47607612588763e-07,-3.75
5.499481678009033,-5.749124625253899e-07,-3.7750000953674316
5.543964385986328,-5.880593221263553e-07,-3.799999952316284
5.588462829589844,-6.123303251115431e-07,-3.825000047683716
5.632967948913574,-6.411520985238894e-07,-3.8499999046325684
5.677443981170654,-6.679511557194928e-07,-3.875
5.721924304962158,-6.942447612345859e-07,-3.9000000953674316
5.76641321182251,-7.230665346469323e-07,-3.924999952316284
5.810911178588867,-7.625067723893153e-07,-3.950000047683716
5.855416297912598,-7.842494937904121e-07,-3.9749999046325684
5.8999176025390625,-8.191389611056366e-07,-4.0

