---
set
---
Time,AI,AV
0.04325440153479576,-1.4573062756539912e-09,0.0
0.0876859575510025,-6.780807026984803e-10,0.05000000074505806
0.1321699321269989,-7.742189112036613e-10,0.10000000149011612
0.17667964100837708,-1.9738877199415583e-10,0.15000000596046448
0.22117696702480316,1.027109952644878e-09,0.20000000298023224
0.26567620038986206,1.8265753354285152e-09,0.25
0.310178279876709,2.3072672661328397e-09,0.30000001192092896
0.354663223028183,3.855599839397428e-09,0.3499999940395355
0.3991366922855377,4.968780054070976e-09,0.4000000059604645
0.44362735748291016,6.653730011407788e-09,0.44999998807907104
0.4881055951118469,8.955988839431939e-09,0.5
0.5325838923454285,9.897146213688757e-09,0.550000011920929
0.5770878791809082,1.0802902572493167e-08,0.6000000238418579
0.6216023564338684,1.2239969038319032e-08,0.6499999761581421
0.6660844087600708,1.43348470871274e-08,0.699999988079071
0.710568368434906,1.665742921375113e-08,0.75
0.7550542950630188,2.2041367842007276e-08,0.800000011920929
0.7995353937149048,2.4697918377114547e-08,0.8500000238418579
0.8440060019493103,3.2404436467459163e-08,0.8999999761581421
0.8884909749031067,4.114827589773995e-08,0.949999988079071
0.9329854249954224,5.028680405416708e-08,1.0
0.9774550795555115,5.31052748442562e-08,1.0499999523162842
1.0219485759735107,7.019826142595775e-08,1.100000023841858
1.0664411783218384,5.051450813198244e-08,1.149999976158142
1.110898494720459,5.7517677731766526e-08,1.2000000476837158
1.1553804874420166,1.0880170719929083e-07,1.25
1.1998502016067505,9.955186186516585e-08,1.2999999523162842
1.2443275451660156,1.3037288226769306e-07,1.350000023841858
1.2887600660324097,1.5049687362989062e-07,1.399999976158142
1.333229660987854,2.3158484907526145e-07,1.4500000476837158
1.3777203559875488,2.2547732214661664e-07,1.5
1.4221900701522827,2.6935842356579087e-07,1.5499999523162842
1.4666262865066528,3.5617443927549175e-07,1.600000023841858
1.511087417602539,7.440254421453574e-07,1.649999976158142
1.5555609464645386,6.349753789436363e-07,1.7000000476837158
1.599029779434204,1.3762536354988697e-06,1.75
1.642480492591858,1.8140730162485852e-06,1.7999999523162842
1.6859065294265747,2.2082290342950728e-06,1.850000023841858
1.7104542255401611,3.5000939533347264e-05,1.899999976158142
1.7354365587234497,3.500085949781351e-05,1.9500000476837158
1.7603998184204102,3.500087041174993e-05,2.0
1.7853516340255737,3.5000888601643965e-05,2.049999952316284
1.810291051864624,3.5000874049728736e-05,2.0999999046325684
1.8352409601211548,3.500084858387709e-05,2.1500000953674316
1.860191822052002,3.5000874049728736e-05,2.200000047683716
1.885154128074646,3.500085949781351e-05,2.25
1.9100944995880127,3.500084858387709e-05,2.299999952316284
1.9350520372390747,3.5000863135792315e-05,2.3499999046325684
1.960000991821289,3.500084494589828e-05,2.4000000953674316
1.9849404096603394,3.500084130791947e-05,2.450000047683716
2.0098788738250732,3.500084494589828e-05,2.5
2.034818410873413,3.500081584206782e-05,2.549999952316284
2.0597710609436035,3.50008558598347e-05,2.5999999046325684
2.0847220420837402,3.50008558598347e-05,2.6500000953674316
2.109685182571411,3.500085949781351e-05,2.700000047683716
2.1346275806427,3.5000874049728736e-05,2.75
2.1595897674560547,3.5000826756004244e-05,2.799999952316284
2.1845407485961914,3.500084130791947e-05,2.8499999046325684
2.209477186203003,3.5000826756004244e-05,2.9000000953674316
2.2344300746917725,3.500084130791947e-05,2.950000047683716
2.2593791484832764,3.5000826756004244e-05,3.0
2.2843422889709473,3.5000826756004244e-05,3.049999952316284
2.3092808723449707,3.5000863135792315e-05,3.0999999046325684
2.334244966506958,3.500082311802544e-05,3.1500000953674316
2.359194040298462,3.500084130791947e-05,3.200000047683716
2.3841333389282227,3.500084494589828e-05,3.25
2.4090728759765625,3.500084858387709e-05,3.299999952316284
2.4340121746063232,3.500082311802544e-05,3.3499999046325684
2.45896315574646,3.500082311802544e-05,3.4000000953674316
2.483912944793701,3.50008558598347e-05,3.450000047683716
2.5088744163513184,3.500084130791947e-05,3.5
2.53381085395813,3.500084858387709e-05,3.549999952316284
